Scaler	Scaler Gurgaon Office	World Tech Park, Block A, Sector 30, Gurugram, Haryana 122001	28.4632634	77.0558216	scaler.com
Testbook	Testbook	D-7, Block D, Sector 3, Noida, Uttar Pradesh 201301	28.5830143	77.318151	testbook.com
Adda247	Adda247	Tower A, Unitech Cyber Park, Sector 39, Gurugram, Haryana 122003	28.4428738	77.0558167	adda247.com
BYJU'S Exam Prep	Grade Stack Learning	Windsor IT Park, Sector 125, Noida, Uttar Pradesh 201313	28.5448413	77.327866	byjusexamprep.com
Classplus	Classplus	D8, Block D, Sector 3, Noida, Uttar Pradesh 201301	28.5830782	77.318484	classplusapp.com
Camp K12	Camp K12	90, Golf Course Rd, Chakkarpur, Sector 43, Gurugram, Haryana 122011	28.4484152	77.0995266	campk12.com
Doubtnut	Doubtnut	Plot 31A, Udyog Vihar, Sector 18, Gurugram, Haryana 122015	28.4906283	77.0732118	doubtnut.com
Great Learning	Great Learning Gurgaon	Orchid Centre, Golf Course Rd, Sector 53, Gurugram, Haryana 122011	28.4328839	77.1041805	mygreatlearning.com
Sunstone	Sunstone Education Technology	SCO 27, Institutional Area, Sector 32, Gurugram, Haryana 122001	28.4496666	77.040595	sunstone.in
Eruditus	Eruditus Executive Education	Punj House, Nehru Place, New Delhi, Delhi 110019	28.6317501	77.2221482	eruditus.com
Bharti Airtel	Airtel Corporate Office	Sector 18, Shahpur, Gurugram, Haryana 122015	28.4908575	77.0800559	airtel.in
ReNew	ReNew	Commercial Block-1, Golf Course Rd, Sector 43, Gurugram, Haryana 122009	28.4538136	77.0973243	renew.com
ACME Solar	ACME Solar Holdings	6th Floor, Block A, Sector 30, Gurugram, Haryana 122001	28.4653226	77.0604491	acmesolar.in
Hero Electric	Hero Electric Vehicles	57, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015	28.4932841	77.0826629	heroelectric.in
Euler Motors	Euler Motors HQ	Mohan Cooperative Industrial Estate, New Delhi, Delhi 110076	28.521829	77.2932048	eulermotors.com
Battery Smart	Battery Smart	Fazalpur, Gurugram, Haryana 122004	28.4094335	77.0277118	batterysmart.in
BluSmart	BluSmart Mobility	433, Manohara Marg, Sector 52, Gurugram, Haryana 122003	28.432286	77.080414	blu-smart.com
Zypp Electric	Zypp Electric	Spaze Business Park, Tower A, Sector 66, Gurugram, Haryana 122101	28.4042449	77.0591577	zypp.app
Statiq	Statiq Corporate Office	Building 9B, DLF Cyber City, DLF Phase 3, Gurugram, Haryana 122002	28.4967058	77.0932678	statiq.in
Attero Recycling	Attero Recycling	A-72A, Block A, Sector 64, Noida, Uttar Pradesh 201301	28.6115945	77.3744988	attero.in
ideaForge	ideaForge Delhi Office	LSC 7, Vasant Kunj, New Delhi, Delhi 110070	28.5366772	77.1473704	ideaforgetech.com
Zolo	Zolostays Corporate Office	Heritage City, Sector 25, Gurugram, Haryana 122002	28.4815786	77.0860623	zolostays.com
Stanza Living	Stanza Living	Good Earth Trade Tower, Sector 62, Gurugram, Haryana 122098	28.4021938	77.0852952	stanzaliving.com
NoBroker	NoBroker Gurugram	145, Sector 44 Rd, Sector 44, Gurugram, Haryana 122003	28.449777	77.075325	nobroker.in
REA India (Housing.com, PropTiger)	REA India	Echelon Square, Institutional Area, Sector 32, Gurugram, Haryana 122001	28.4441339	77.0432293	housing.com
Square Yards	Square Yards Gurgaon	M3M Urbana Premium, Sector 67, Gurugram, Haryana 122101	28.3900466	77.0651204	squareyards.com
NestAway	NestAway Gurgaon	Spaze iTech Park, Sohna Rd, Sector 49, Gurugram, Haryana 122018	28.413774	77.0421215	nestaway.com
Livspace	Livspace Gurugram	M3M Corner Walk, SPR, Sector 73, Gurugram, Haryana 122002	28.4015216	77.0078296	livspace.com
RentoMojo	RentoMojo Delhi	866, Mukherjee Nagar, New Delhi, Delhi 110009	28.712496	77.2154201	rentomojo.com
MagicBricks	Magicbricks Realty Services	Times Centre, Film City, Sector 16A, Noida, Uttar Pradesh 201301	28.5664428	77.317802	magicbricks.com
99acres	99acres	Block B, Sector 132, Noida Expressway, Noida, Uttar Pradesh 201304	28.5134788	77.3719093	99acres.com
Info Edge (Naukri.com)	Info Edge India	Sector 2, Noida, Uttar Pradesh 201301	28.5868632	77.3145441	naukri.com
Jeevansathi	Jeevansathi	B-77, Harola, Sector 5, Noida, Uttar Pradesh 201301	28.5897335	77.3192367	jeevansathi.com
Shaadi.com	Shaadi.com Delhi Office	Mohan Cooperative Industrial Estate, NH-19, New Delhi, Delhi 110044	28.5177312	77.2949987	shaadi.com
Apna	Apna Office	DLF Building 4, DLF Cyber City, DLF Phase 3, Gurugram, Haryana 122016	28.5031187	77.0961206	apna.co
Darwinbox	Darwinbox Gurugram	Vipul Plaza, Suncity, Sector 54, Gurugram, Haryana 122011	28.4349009	77.1061959	darwinbox.com
Zoho	Zoho Corporation	Magnus Tower, Sector 73, Noida, Uttar Pradesh 201316	28.5917786	77.384498	zoho.com
Whatfix	Whatfix Gurugram	DLF Cyber Greens, DLF Cyber City, DLF Phase 3, Gurugram, Haryana 122002	28.4932385	77.0926576	whatfix.com
Netcore Cloud	Netcore Cloud	Vatika Tower, Golf Course Rd, Sector 54, Gurugram, Haryana 122011	28.4381671	77.1048279	netcorecloud.com
Wingify (VWO)	Wingify	KLJ Tower, Netaji Subhash Place, Pitampura, Delhi 110034	28.6911475	77.1509423	vwo.com
